Id	Desc	BuildingType	Name	Level	Description	Icon	Res	Prosperity	NeedBuilding1	NeedBuilding2	NeedBuilding3	NeedProsperity	NeedTime	NeedStone	NeedGold	NeedIron	NeedFood
836	民居6	28	民居	26	第6个民居，生产金币			26	0	0	0	0	1260	1000	1000	0	0
837	民居6	28	民居	27	第6个民居，生产金币			27	0	0	0	0	1800	1000	1000	0	0
838	民居6	28	民居	28	第6个民居，生产金币			28	0	0	0	0	1140	1000	1000	0	0
839	民居6	28	民居	29	第6个民居，生产金币			29	0	0	0	0	1980	1000	1000	0	0
840	民居6	28	民居	30	第6个民居，生产金币			30	0	0	0	0	1620	1000	1000	0	0
841		29	兵营Ⅰ	1	第一个兵营，造兵			1	0	0	0	0	0	1000	1000	0	0
842		29	兵营Ⅰ	2	第一个兵营，造兵			2	0	0	0	0	300	1000	1000	0	0
843		29	兵营Ⅰ	3	第一个兵营，造兵			3	0	0	0	0	900	1000	1000	0	0
844		29	兵营Ⅰ	4	第一个兵营，造兵			4	0	0	0	0	2700	1000	1000	0	0
845		29	兵营Ⅰ	5	第一个兵营，造兵			5	0	0	0	0	1860	1000	1000	0	0
846		29	兵营Ⅰ	6	第一个兵营，造兵			6	0	0	0	0	240	1000	1000	0	0
847		29	兵营Ⅰ	7	第一个兵营，造兵			7	0	0	0	0	360	1000	1000	0	0
848		29	兵营Ⅰ	8	第一个兵营，造兵			8	0	0	0	0	540	1000	1000	0	0
849		29	兵营Ⅰ	9	第一个兵营，造兵			9	0	0	0	0	720	1000	1000	0	0
850		29	兵营Ⅰ	10	第一个兵营，造兵			10	0	0	0	0	1020	1000	1000	0	0
851		29	兵营Ⅰ	11	第一个兵营，造兵			11	0	0	0	0	1320	1000	1000	0	0
852		29	兵营Ⅰ	12	第一个兵营，造兵			12	0	0	0	0	300	1000	1000	0	0
853		29	兵营Ⅰ	13	第一个兵营，造兵			13	0	0	0	0	660	1000	1000	0	0
854		29	兵营Ⅰ	14	第一个兵营，造兵			14	0	0	0	0	1260	1000	1000	0	0
855		29	兵营Ⅰ	15	第一个兵营，造兵			15	0	0	0	0	480	1000	1000	0	0
856		29	兵营Ⅰ	16	第一个兵营，造兵			16	0	0	0	0	1140	1000	1000	0	0
857		29	兵营Ⅰ	17	第一个兵营，造兵			17	0	0	0	0	540	1000	1000	0	0
858		29	兵营Ⅰ	18	第一个兵营，造兵			18	0	0	0	0	240	1000	1000	0	0
859		29	兵营Ⅰ	19	第一个兵营，造兵			19	0	0	0	0	960	1000	1000	0	0
860		29	兵营Ⅰ	20	第一个兵营，造兵			20	0	0	0	0	660	1000	1000	0	0
861		29	兵营Ⅰ	21	第一个兵营，造兵			21	0	0	0	0	360	1000	1000	0	0
862		29	兵营Ⅰ	22	第一个兵营，造兵			22	0	0	0	0	420	1000	1000	0	0
863		29	兵营Ⅰ	23	第一个兵营，造兵			23	0	0	0	0	480	1000	1000	0	0
864		29	兵营Ⅰ	24	第一个兵营，造兵			24	0	0	0	0	540	1000	1000	0	0
865		29	兵营Ⅰ	25	第一个兵营，造兵			25	0	0	0	0	840	1000	1000	0	0
866		29	兵营Ⅰ	26	第一个兵营，造兵			26	0	0	0	0	1260	1000	1000	0	0
867		29	兵营Ⅰ	27	第一个兵营，造兵			27	0	0	0	0	1800	1000	1000	0	0
868		29	兵营Ⅰ	28	第一个兵营，造兵			28	0	0	0	0	1140	1000	1000	0	0
869		29	兵营Ⅰ	29	第一个兵营，造兵			29	0	0	0	0	1980	1000	1000	0	0
870		29	兵营Ⅰ	30	第一个兵营，造兵			30	0	0	0	0	1620	1000	1000	0	0
871		30	兵营Ⅱ	1	第2个兵营，造兵			1	0	0	0	0	0	1000	1000	0	0
872		30	兵营Ⅱ	2	第2个兵营，造兵			2	0	0	0	0	300	1000	1000	0	0
873		30	兵营Ⅱ	3	第2个兵营，造兵			3	0	0	0	0	900	1000	1000	0	0
874		30	兵营Ⅱ	4	第2个兵营，造兵			4	0	0	0	0	2700	1000	1000	0	0
875		30	兵营Ⅱ	5	第2个兵营，造兵			5	0	0	0	0	1860	1000	1000	0	0
876		30	兵营Ⅱ	6	第2个兵营，造兵			6	0	0	0	0	240	1000	1000	0	0
877		30	兵营Ⅱ	7	第2个兵营，造兵			7	0	0	0	0	360	1000	1000	0	0
878		30	兵营Ⅱ	8	第2个兵营，造兵			8	0	0	0	0	540	1000	1000	0	0
879		30	兵营Ⅱ	9	第2个兵营，造兵			9	0	0	0	0	720	1000	1000	0	0
880		30	兵营Ⅱ	10	第2个兵营，造兵			10	0	0	0	0	1020	1000	1000	0	0
881		30	兵营Ⅱ	11	第2个兵营，造兵			11	0	0	0	0	1320	1000	1000	0	0
882		30	兵营Ⅱ	12	第2个兵营，造兵			12	0	0	0	0	300	1000	1000	0	0
883		30	兵营Ⅱ	13	第2个兵营，造兵			13	0	0	0	0	660	1000	1000	0	0
884		30	兵营Ⅱ	14	第2个兵营，造兵			14	0	0	0	0	1260	1000	1000	0	0
885		30	兵营Ⅱ	15	第2个兵营，造兵			15	0	0	0	0	480	1000	1000	0	0
886		30	兵营Ⅱ	16	第2个兵营，造兵			16	0	0	0	0	1140	1000	1000	0	0
887		30	兵营Ⅱ	17	第2个兵营，造兵			17	0	0	0	0	540	1000	1000	0	0
888		30	兵营Ⅱ	18	第2个兵营，造兵			18	0	0	0	0	240	1000	1000	0	0
889		30	兵营Ⅱ	19	第2个兵营，造兵			19	0	0	0	0	960	1000	1000	0	0
890		30	兵营Ⅱ	20	第2个兵营，造兵			20	0	0	0	0	660	1000	1000	0	0
891		30	兵营Ⅱ	21	第2个兵营，造兵			21	0	0	0	0	360	1000	1000	0	0
892		30	兵营Ⅱ	22	第2个兵营，造兵			22	0	0	0	0	420	1000	1000	0	0
893		30	兵营Ⅱ	23	第2个兵营，造兵			23	0	0	0	0	480	1000	1000	0	0
894		30	兵营Ⅱ	24	第2个兵营，造兵			24	0	0	0	0	540	1000	1000	0	0
895		30	兵营Ⅱ	25	第2个兵营，造兵			25	0	0	0	0	840	1000	1000	0	0
896		30	兵营Ⅱ	26	第2个兵营，造兵			26	0	0	0	0	1260	1000	1000	0	0
897		30	兵营Ⅱ	27	第2个兵营，造兵			27	0	0	0	0	1800	1000	1000	0	0
898		30	兵营Ⅱ	28	第2个兵营，造兵			28	0	0	0	0	1140	1000	1000	0	0
899		30	兵营Ⅱ	29	第2个兵营，造兵			29	0	0	0	0	1980	1000	1000	0	0
900		30	兵营Ⅱ	30	第2个兵营，造兵			30	0	0	0	0	1620	1000	1000	0	0
901		31	兵营Ⅲ	1	第三个兵营，造兵			1	0	0	0	0	0	1000	1000	0	0
902		31	兵营Ⅲ	2	第三个兵营，造兵			2	0	0	0	0	300	1000	1000	0	0
903		31	兵营Ⅲ	3	第三个兵营，造兵			3	0	0	0	0	900	1000	1000	0	0
904		31	兵营Ⅲ	4	第三个兵营，造兵			4	0	0	0	0	2700	1000	1000	0	0
905		31	兵营Ⅲ	5	第三个兵营，造兵			5	0	0	0	0	1860	1000	1000	0	0
906		31	兵营Ⅲ	6	第三个兵营，造兵			6	0	0	0	0	240	1000	1000	0	0
907		31	兵营Ⅲ	7	第三个兵营，造兵			7	0	0	0	0	360	1000	1000	0	0
908		31	兵营Ⅲ	8	第三个兵营，造兵			8	0	0	0	0	540	1000	1000	0	0
909		31	兵营Ⅲ	9	第三个兵营，造兵			9	0	0	0	0	720	1000	1000	0	0
910		31	兵营Ⅲ	10	第三个兵营，造兵			10	0	0	0	0	1020	1000	1000	0	0
911		31	兵营Ⅲ	11	第三个兵营，造兵			11	0	0	0	0	1320	1000	1000	0	0
912		31	兵营Ⅲ	12	第三个兵营，造兵			12	0	0	0	0	300	1000	1000	0	0
913		31	兵营Ⅲ	13	第三个兵营，造兵			13	0	0	0	0	660	1000	1000	0	0
914		31	兵营Ⅲ	14	第三个兵营，造兵			14	0	0	0	0	1260	1000	1000	0	0
915		31	兵营Ⅲ	15	第三个兵营，造兵			15	0	0	0	0	480	1000	1000	0	0
916		31	兵营Ⅲ	16	第三个兵营，造兵			16	0	0	0	0	1140	1000	1000	0	0
917		31	兵营Ⅲ	17	第三个兵营，造兵			17	0	0	0	0	540	1000	1000	0	0
918		31	兵营Ⅲ	18	第三个兵营，造兵			18	0	0	0	0	240	1000	1000	0	0
919		31	兵营Ⅲ	19	第三个兵营，造兵			19	0	0	0	0	960	1000	1000	0	0
920		31	兵营Ⅲ	20	第三个兵营，造兵			20	0	0	0	0	660	1000	1000	0	0
921		31	兵营Ⅲ	21	第三个兵营，造兵			21	0	0	0	0	360	1000	1000	0	0
922		31	兵营Ⅲ	22	第三个兵营，造兵			22	0	0	0	0	420	1000	1000	0	0
923		31	兵营Ⅲ	23	第三个兵营，造兵			23	0	0	0	0	480	1000	1000	0	0
924		31	兵营Ⅲ	24	第三个兵营，造兵			24	0	0	0	0	540	1000	1000	0	0
925		31	兵营Ⅲ	25	第三个兵营，造兵			25	0	0	0	0	840	1000	1000	0	0
926		31	兵营Ⅲ	26	第三个兵营，造兵			26	0	0	0	0	1260	1000	1000	0	0
927		31	兵营Ⅲ	27	第三个兵营，造兵			27	0	0	0	0	1800	1000	1000	0	0
928		31	兵营Ⅲ	28	第三个兵营，造兵			28	0	0	0	0	1140	1000	1000	0	0
929		31	兵营Ⅲ	29	第三个兵营，造兵			29	0	0	0	0	1980	1000	1000	0	0
930		31	兵营Ⅲ	30	第三个兵营，造兵			30	0	0	0	0	1620	1000	1000	0	0
931		32	兵营Ⅳ	1	第4个兵营，造兵			1	0	0	0	0	0	1000	1000	0	0
932		32	兵营Ⅳ	2	第4个兵营，造兵			2	0	0	0	0	300	1000	1000	0	0
933		32	兵营Ⅳ	3	第4个兵营，造兵			3	0	0	0	0	900	1000	1000	0	0
934		32	兵营Ⅳ	4	第4个兵营，造兵			4	0	0	0	0	2700	1000	1000	0	0
935		32	兵营Ⅳ	5	第4个兵营，造兵			5	0	0	0	0	1860	1000	1000	0	0
936		32	兵营Ⅳ	6	第4个兵营，造兵			6	0	0	0	0	240	1000	1000	0	0
937		32	兵营Ⅳ	7	第4个兵营，造兵			7	0	0	0	0	360	1000	1000	0	0
938		32	兵营Ⅳ	8	第4个兵营，造兵			8	0	0	0	0	540	1000	1000	0	0
939		32	兵营Ⅳ	9	第4个兵营，造兵			9	0	0	0	0	720	1000	1000	0	0
940		32	兵营Ⅳ	10	第4个兵营，造兵			10	0	0	0	0	1020	1000	1000	0	0
941		32	兵营Ⅳ	11	第4个兵营，造兵			11	0	0	0	0	1320	1000	1000	0	0
942		32	兵营Ⅳ	12	第4个兵营，造兵			12	0	0	0	0	300	1000	1000	0	0
943		32	兵营Ⅳ	13	第4个兵营，造兵			13	0	0	0	0	660	1000	1000	0	0
944		32	兵营Ⅳ	14	第4个兵营，造兵			14	0	0	0	0	1260	1000	1000	0	0
945		32	兵营Ⅳ	15	第4个兵营，造兵			15	0	0	0	0	480	1000	1000	0	0
946		32	兵营Ⅳ	16	第4个兵营，造兵			16	0	0	0	0	1140	1000	1000	0	0
947		32	兵营Ⅳ	17	第4个兵营，造兵			17	0	0	0	0	540	1000	1000	0	0
948		32	兵营Ⅳ	18	第4个兵营，造兵			18	0	0	0	0	240	1000	1000	0	0
949		32	兵营Ⅳ	19	第4个兵营，造兵			19	0	0	0	0	960	1000	1000	0	0
950		32	兵营Ⅳ	20	第4个兵营，造兵			20	0	0	0	0	660	1000	1000	0	0
951		32	兵营Ⅳ	21	第4个兵营，造兵			21	0	0	0	0	360	1000	1000	0	0
952		32	兵营Ⅳ	22	第4个兵营，造兵			22	0	0	0	0	420	1000	1000	0	0
953		32	兵营Ⅳ	23	第4个兵营，造兵			23	0	0	0	0	480	1000	1000	0	0
954		32	兵营Ⅳ	24	第4个兵营，造兵			24	0	0	0	0	540	1000	1000	0	0
955		32	兵营Ⅳ	25	第4个兵营，造兵			25	0	0	0	0	840	1000	1000	0	0
956		32	兵营Ⅳ	26	第4个兵营，造兵			26	0	0	0	0	1260	1000	1000	0	0
957		32	兵营Ⅳ	27	第4个兵营，造兵			27	0	0	0	0	1800	1000	1000	0	0
958		32	兵营Ⅳ	28	第4个兵营，造兵			28	0	0	0	0	1140	1000	1000	0	0
959		32	兵营Ⅳ	29	第4个兵营，造兵			29	0	0	0	0	1980	1000	1000	0	0
960		32	兵营Ⅳ	30	第4个兵营，造兵			30	0	0	0	0	1620	1000	1000	0	0
961		33	酒馆	1	酒馆，英雄的集中营			1	0	0	0	0	0	1000	1000	0	0
962		33	酒馆	2	酒馆，英雄的集中营			2	0	0	0	0	300	1000	1000	0	0
963		33	酒馆	3	酒馆，英雄的集中营			3	0	0	0	0	900	1000	1000	0	0
964		33	酒馆	4	酒馆，英雄的集中营			4	0	0	0	0	2700	1000	1000	0	0
965		33	酒馆	5	酒馆，英雄的集中营			5	0	0	0	0	1860	1000	1000	0	0
966		33	酒馆	6	酒馆，英雄的集中营			6	0	0	0	0	240	1000	1000	0	0
967		33	酒馆	7	酒馆，英雄的集中营			7	0	0	0	0	360	1000	1000	0	0
968		33	酒馆	8	酒馆，英雄的集中营			8	0	0	0	0	540	1000	1000	0	0
969		33	酒馆	9	酒馆，英雄的集中营			9	0	0	0	0	720	1000	1000	0	0
970		33	酒馆	10	酒馆，英雄的集中营			10	0	0	0	0	1020	1000	1000	0	0
971		33	酒馆	11	酒馆，英雄的集中营			11	0	0	0	0	1320	1000	1000	0	0
972		33	酒馆	12	酒馆，英雄的集中营			12	0	0	0	0	300	1000	1000	0	0
973		33	酒馆	13	酒馆，英雄的集中营			13	0	0	0	0	660	1000	1000	0	0
974		33	酒馆	14	酒馆，英雄的集中营			14	0	0	0	0	1260	1000	1000	0	0
975		33	酒馆	15	酒馆，英雄的集中营			15	0	0	0	0	480	1000	1000	0	0
976		33	酒馆	16	酒馆，英雄的集中营			16	0	0	0	0	1140	1000	1000	0	0
977		33	酒馆	17	酒馆，英雄的集中营			17	0	0	0	0	540	1000	1000	0	0
978		33	酒馆	18	酒馆，英雄的集中营			18	0	0	0	0	240	1000	1000	0	0
979		33	酒馆	19	酒馆，英雄的集中营			19	0	0	0	0	960	1000	1000	0	0
980		33	酒馆	20	酒馆，英雄的集中营			20	0	0	0	0	660	1000	1000	0	0
981		33	酒馆	21	酒馆，英雄的集中营			21	0	0	0	0	360	1000	1000	0	0
982		33	酒馆	22	酒馆，英雄的集中营			22	0	0	0	0	420	1000	1000	0	0
983		33	酒馆	23	酒馆，英雄的集中营			23	0	0	0	0	480	1000	1000	0	0
984		33	酒馆	24	酒馆，英雄的集中营			24	0	0	0	0	540	1000	1000	0	0
985		33	酒馆	25	酒馆，英雄的集中营			25	0	0	0	0	840	1000	1000	0	0
986		33	酒馆	26	酒馆，英雄的集中营			26	0	0	0	0	1260	1000	1000	0	0
987		33	酒馆	27	酒馆，英雄的集中营			27	0	0	0	0	1800	1000	1000	0	0
988		33	酒馆	28	酒馆，英雄的集中营			28	0	0	0	0	1140	1000	1000	0	0
989		33	酒馆	29	酒馆，英雄的集中营			29	0	0	0	0	1980	1000	1000	0	0
990		33	酒馆	30	酒馆，英雄的集中营			30	0	0	0	0	1620	1000	1000	0	0
991		34	训练场	1	训练英雄的地方			1	0	0	0	0	0	1000	1000	0	0
992		34	训练场	2	训练英雄的地方			2	0	0	0	0	300	1000	1000	0	0
993		34	训练场	3	训练英雄的地方			3	0	0	0	0	900	1000	1000	0	0
994		34	训练场	4	训练英雄的地方			4	0	0	0	0	2700	1000	1000	0	0
995		34	训练场	5	训练英雄的地方			5	0	0	0	0	1860	1000	1000	0	0
996		34	训练场	6	训练英雄的地方			6	0	0	0	0	240	1000	1000	0	0
997		34	训练场	7	训练英雄的地方			7	0	0	0	0	360	1000	1000	0	0
998		34	训练场	8	训练英雄的地方			8	0	0	0	0	540	1000	1000	0	0
999		34	训练场	9	训练英雄的地方			9	0	0	0	0	720	1000	1000	0	0
1000		34	训练场	10	训练英雄的地方			10	0	0	0	0	1020	1000	1000	0	0
1001		34	训练场	11	训练英雄的地方			11	0	0	0	0	1320	1000	1000	0	0
1002		34	训练场	12	训练英雄的地方			12	0	0	0	0	300	1000	1000	0	0
1003		34	训练场	13	训练英雄的地方			13	0	0	0	0	660	1000	1000	0	0
1004		34	训练场	14	训练英雄的地方			14	0	0	0	0	1260	1000	1000	0	0
1005		34	训练场	15	训练英雄的地方			15	0	0	0	0	480	1000	1000	0	0
1006		34	训练场	16	训练英雄的地方			16	0	0	0	0	1140	1000	1000	0	0
1007		34	训练场	17	训练英雄的地方			17	0	0	0	0	540	1000	1000	0	0
1008		34	训练场	18	训练英雄的地方			18	0	0	0	0	240	1000	1000	0	0
1009		34	训练场	19	训练英雄的地方			19	0	0	0	0	960	1000	1000	0	0
1010		34	训练场	20	训练英雄的地方			20	0	0	0	0	660	1000	1000	0	0
1011		34	训练场	21	训练英雄的地方			21	0	0	0	0	360	1000	1000	0	0
1012		34	训练场	22	训练英雄的地方			22	0	0	0	0	420	1000	1000	0	0
1013		34	训练场	23	训练英雄的地方			23	0	0	0	0	480	1000	1000	0	0
1014		34	训练场	24	训练英雄的地方			24	0	0	0	0	540	1000	1000	0	0
1015		34	训练场	25	训练英雄的地方			25	0	0	0	0	840	1000	1000	0	0
1016		34	训练场	26	训练英雄的地方			26	0	0	0	0	1260	1000	1000	0	0
1017		34	训练场	27	训练英雄的地方			27	0	0	0	0	1800	1000	1000	0	0
1018		34	训练场	28	训练英雄的地方			28	0	0	0	0	1140	1000	1000	0	0
1019		34	训练场	29	训练英雄的地方			29	0	0	0	0	1980	1000	1000	0	0
1020		34	训练场	30	训练英雄的地方			30	0	0	0	0	1620	1000	1000	0	0
1021		36	教堂	1	教堂能祷告获得资源			1	0	0	0	0	0	1000	1000	0	0
1022		36	教堂	2	教堂能祷告获得资源			2	0	0	0	0	300	1000	1000	0	0
1023		36	教堂	3	教堂能祷告获得资源			3	0	0	0	0	900	1000	1000	0	0
1024		36	教堂	4	教堂能祷告获得资源			4	0	0	0	0	2700	1000	1000	0	0
1025		36	教堂	5	教堂能祷告获得资源			5	0	0	0	0	1860	1000	1000	0	0
1026		36	教堂	6	教堂能祷告获得资源			6	0	0	0	0	240	1000	1000	0	0
1027		36	教堂	7	教堂能祷告获得资源			7	0	0	0	0	360	1000	1000	0	0
1028		36	教堂	8	教堂能祷告获得资源			8	0	0	0	0	540	1000	1000	0	0
1029		36	教堂	9	教堂能祷告获得资源			9	0	0	0	0	720	1000	1000	0	0
1030		36	教堂	10	教堂能祷告获得资源			10	0	0	0	0	1020	1000	1000	0	0
1031		36	教堂	11	教堂能祷告获得资源			11	0	0	0	0	1320	1000	1000	0	0
1032		36	教堂	12	教堂能祷告获得资源			12	0	0	0	0	300	1000	1000	0	0
1033		36	教堂	13	教堂能祷告获得资源			13	0	0	0	0	660	1000	1000	0	0
1034		36	教堂	14	教堂能祷告获得资源			14	0	0	0	0	1260	1000	1000	0	0
1035		36	教堂	15	教堂能祷告获得资源			15	0	0	0	0	480	1000	1000	0	0
1036		36	教堂	16	教堂能祷告获得资源			16	0	0	0	0	1140	1000	1000	0	0
1037		36	教堂	17	教堂能祷告获得资源			17	0	0	0	0	540	1000	1000	0	0
1038		36	教堂	18	教堂能祷告获得资源			18	0	0	0	0	240	1000	1000	0	0
1039		36	教堂	19	教堂能祷告获得资源			19	0	0	0	0	960	1000	1000	0	0
1040		36	教堂	20	教堂能祷告获得资源			20	0	0	0	0	660	1000	1000	0	0
1041		36	教堂	21	教堂能祷告获得资源			21	0	0	0	0	360	1000	1000	0	0
1042		36	教堂	22	教堂能祷告获得资源			22	0	0	0	0	420	1000	1000	0	0
1043		36	教堂	23	教堂能祷告获得资源			23	0	0	0	0	480	1000	1000	0	0
1044		36	教堂	24	教堂能祷告获得资源			24	0	0	0	0	540	1000	1000	0	0
1045		36	教堂	25	教堂能祷告获得资源			25	0	0	0	0	840	1000	1000	0	0
1046		36	教堂	26	教堂能祷告获得资源			26	0	0	0	0	1260	1000	1000	0	0
1047		36	教堂	27	教堂能祷告获得资源			27	0	0	0	0	1800	1000	1000	0	0
1048		36	教堂	28	教堂能祷告获得资源			28	0	0	0	0	1140	1000	1000	0	0
1049		36	教堂	29	教堂能祷告获得资源			29	0	0	0	0	1980	1000	1000	0	0
1050		36	教堂	30	教堂能祷告获得资源			30	0	0	0	0	1620	1000	1000	0	0
1051		37	贸易中心	1	贸易中心能兑换资源，派遣商队			1	0	0	0	0	0	1000	1000	0	0
1052		37	贸易中心	2	贸易中心能兑换资源，派遣商队			2	0	0	0	0	300	1000	1000	0	0
1053		37	贸易中心	3	贸易中心能兑换资源，派遣商队			3	0	0	0	0	900	1000	1000	0	0
1054		37	贸易中心	4	贸易中心能兑换资源，派遣商队			4	0	0	0	0	2700	1000	1000	0	0
1055		37	贸易中心	5	贸易中心能兑换资源，派遣商队			5	0	0	0	0	1860	1000	1000	0	0
1056		37	贸易中心	6	贸易中心能兑换资源，派遣商队			6	0	0	0	0	240	1000	1000	0	0
1057		37	贸易中心	7	贸易中心能兑换资源，派遣商队			7	0	0	0	0	360	1000	1000	0	0
1058		37	贸易中心	8	贸易中心能兑换资源，派遣商队			8	0	0	0	0	540	1000	1000	0	0
1059		37	贸易中心	9	贸易中心能兑换资源，派遣商队			9	0	0	0	0	720	1000	1000	0	0
1060		37	贸易中心	10	贸易中心能兑换资源，派遣商队			10	0	0	0	0	1020	1000	1000	0	0
1061		37	贸易中心	11	贸易中心能兑换资源，派遣商队			11	0	0	0	0	1320	1000	1000	0	0
1062		37	贸易中心	12	贸易中心能兑换资源，派遣商队			12	0	0	0	0	300	1000	1000	0	0
1063		37	贸易中心	13	贸易中心能兑换资源，派遣商队			13	0	0	0	0	660	1000	1000	0	0
1064		37	贸易中心	14	贸易中心能兑换资源，派遣商队			14	0	0	0	0	1260	1000	1000	0	0
1065		37	贸易中心	15	贸易中心能兑换资源，派遣商队			15	0	0	0	0	480	1000	1000	0	0
1066		37	贸易中心	16	贸易中心能兑换资源，派遣商队			16	0	0	0	0	1140	1000	1000	0	0
1067		37	贸易中心	17	贸易中心能兑换资源，派遣商队			17	0	0	0	0	540	1000	1000	0	0
1068		37	贸易中心	18	贸易中心能兑换资源，派遣商队			18	0	0	0	0	240	1000	1000	0	0
1069		37	贸易中心	19	贸易中心能兑换资源，派遣商队			19	0	0	0	0	960	1000	1000	0	0
1070		37	贸易中心	20	贸易中心能兑换资源，派遣商队			20	0	0	0	0	660	1000	1000	0	0
1071		37	贸易中心	21	贸易中心能兑换资源，派遣商队			21	0	0	0	0	360	1000	1000	0	0
1072		37	贸易中心	22	贸易中心能兑换资源，派遣商队			22	0	0	0	0	420	1000	1000	0	0
1073		37	贸易中心	23	贸易中心能兑换资源，派遣商队			23	0	0	0	0	480	1000	1000	0	0
1074		37	贸易中心	24	贸易中心能兑换资源，派遣商队			24	0	0	0	0	540	1000	1000	0	0
1075		37	贸易中心	25	贸易中心能兑换资源，派遣商队			25	0	0	0	0	840	1000	1000	0	0
1076		37	贸易中心	26	贸易中心能兑换资源，派遣商队			26	0	0	0	0	1260	1000	1000	0	0
1077		37	贸易中心	27	贸易中心能兑换资源，派遣商队			27	0	0	0	0	1800	1000	1000	0	0
1078		37	贸易中心	28	贸易中心能兑换资源，派遣商队			28	0	0	0	0	1140	1000	1000	0	0
1079		37	贸易中心	29	贸易中心能兑换资源，派遣商队			29	0	0	0	0	1980	1000	1000	0	0
1080		37	贸易中心	30	贸易中心能兑换资源，派遣商队			30	0	0	0	0	1620	1000	1000	0	0
1081		38	学院	1	学院是研究科技的地方			1	0	0	0	0	0	1000	1000	0	0
1082		38	学院	2	学院是研究科技的地方			2	0	0	0	0	300	1000	1000	0	0
1083		38	学院	3	学院是研究科技的地方			3	0	0	0	0	900	1000	1000	0	0
1084		38	学院	4	学院是研究科技的地方			4	0	0	0	0	2700	1000	1000	0	0
1085		38	学院	5	学院是研究科技的地方			5	0	0	0	0	1860	1000	1000	0	0
1086		38	学院	6	学院是研究科技的地方			6	0	0	0	0	240	1000	1000	0	0
1087		38	学院	7	学院是研究科技的地方			7	0	0	0	0	360	1000	1000	0	0
1088		38	学院	8	学院是研究科技的地方			8	0	0	0	0	540	1000	1000	0	0
1089		38	学院	9	学院是研究科技的地方			9	0	0	0	0	720	1000	1000	0	0
1090		38	学院	10	学院是研究科技的地方			10	0	0	0	0	1020	1000	1000	0	0
1091		38	学院	11	学院是研究科技的地方			11	0	0	0	0	1320	1000	1000	0	0
1092		38	学院	12	学院是研究科技的地方			12	0	0	0	0	300	1000	1000	0	0
1093		38	学院	13	学院是研究科技的地方			13	0	0	0	0	660	1000	1000	0	0
1094		38	学院	14	学院是研究科技的地方			14	0	0	0	0	1260	1000	1000	0	0
1095		38	学院	15	学院是研究科技的地方			15	0	0	0	0	480	1000	1000	0	0
1096		38	学院	16	学院是研究科技的地方			16	0	0	0	0	1140	1000	1000	0	0
1097		38	学院	17	学院是研究科技的地方			17	0	0	0	0	540	1000	1000	0	0
1098		38	学院	18	学院是研究科技的地方			18	0	0	0	0	240	1000	1000	0	0
1099		38	学院	19	学院是研究科技的地方			19	0	0	0	0	960	1000	1000	0	0
1100		38	学院	20	学院是研究科技的地方			20	0	0	0	0	660	1000	1000	0	0
1101		38	学院	21	学院是研究科技的地方			21	0	0	0	0	360	1000	1000	0	0
1102		38	学院	22	学院是研究科技的地方			22	0	0	0	0	420	1000	1000	0	0
1103		38	学院	23	学院是研究科技的地方			23	0	0	0	0	480	1000	1000	0	0
1104		38	学院	24	学院是研究科技的地方			24	0	0	0	0	540	1000	1000	0	0
1105		38	学院	25	学院是研究科技的地方			25	0	0	0	0	840	1000	1000	0	0
1106		38	学院	26	学院是研究科技的地方			26	0	0	0	0	1260	1000	1000	0	0
1107		38	学院	27	学院是研究科技的地方			27	0	0	0	0	1800	1000	1000	0	0
1108		38	学院	28	学院是研究科技的地方			28	0	0	0	0	1140	1000	1000	0	0
1109		38	学院	29	学院是研究科技的地方			29	0	0	0	0	1980	1000	1000	0	0
1110		38	学院	30	学院是研究科技的地方			30	0	0	0	0	1620	1000	1000	0	0
1111		39	使馆	1	联盟的入口，援助			1	0	0	0	0	0	1000	1000	0	0
1112		39	使馆	2	联盟的入口，援助			2	0	0	0	0	300	1000	1000	0	0
1113		39	使馆	3	联盟的入口，援助			3	0	0	0	0	900	1000	1000	0	0
1114		39	使馆	4	联盟的入口，援助			4	0	0	0	0	2700	1000	1000	0	0
1115		39	使馆	5	联盟的入口，援助			5	0	0	0	0	1860	1000	1000	0	0
1116		39	使馆	6	联盟的入口，援助			6	0	0	0	0	240	1000	1000	0	0
1117		39	使馆	7	联盟的入口，援助			7	0	0	0	0	360	1000	1000	0	0
1118		39	使馆	8	联盟的入口，援助			8	0	0	0	0	540	1000	1000	0	0
1119		39	使馆	9	联盟的入口，援助			9	0	0	0	0	720	1000	1000	0	0
1120		39	使馆	10	联盟的入口，援助			10	0	0	0	0	1020	1000	1000	0	0
1121		39	使馆	11	联盟的入口，援助			11	0	0	0	0	1320	1000	1000	0	0
1122		39	使馆	12	联盟的入口，援助			12	0	0	0	0	300	1000	1000	0	0
1123		39	使馆	13	联盟的入口，援助			13	0	0	0	0	660	1000	1000	0	0
1124		39	使馆	14	联盟的入口，援助			14	0	0	0	0	1260	1000	1000	0	0
1125		39	使馆	15	联盟的入口，援助			15	0	0	0	0	480	1000	1000	0	0
1126		39	使馆	16	联盟的入口，援助			16	0	0	0	0	1140	1000	1000	0	0
1127		39	使馆	17	联盟的入口，援助			17	0	0	0	0	540	1000	1000	0	0
1128		39	使馆	18	联盟的入口，援助			18	0	0	0	0	240	1000	1000	0	0
1129		39	使馆	19	联盟的入口，援助			19	0	0	0	0	960	1000	1000	0	0
